player,board1,board2,action
1,1724631746560,2500245856256,1
2,1724631779328,2500245856256,5
1,1724631779328,2500246380544,5
2,1724631783424,2500246380544,5
1,1724631783424,2500246380576,4
2,1724631783440,2500246380576,1
1,1724631783440,2500246380832,2
2,1862070736912,2500246380832,0
1,1862070736912,2534606119200,1
2,1862070736914,2534606119200,3
1,1862070736914,2534622896416,3
2,1862070867986,2534622896416,0
1,1862070867986,2534891331872,6
2,1862070868050,2534891331872,0
1,1862070868050,2534893429024,0
2,1862070884434,2534893429024,0
1,1862070884434,2534893429152,0
2,1862070884435,2534893429152,2
1,1862070884435,2535967170976,2
1,620622774272,1374406311936,6
2,2819646029824,1374406311936,4
1,2819646029824,1378701279232,4
2,2819679584256,1378701279232,3
1,2819679584256,1378701410304,1
2,2820216455168,1378701410304,4
1,2820216455168,1378701672448,3
2,2820216456192,1378701672448,6
1,2820216456192,1395881541632,4
2,2820216458240,1395881541632,0
1,2820216458240,1430241280000,0
2,2820484893696,1430241280000,1
1,2820484893696,1430245474304,1
2,2820484926464,1430245474304,5
1,2820484926464,1438835408896,2
2,2957923879936,1438835408896,6
1,2957923879936,1438969626624,6
2,2957924928512,1438969626624,0
1,2957924928512,1438971723776,2
1,2612413857792,590558003200,6
2,2629593726976,590558003200,2
1,2629593726976,590566391808,3
2,2629610504192,590566391808,3
1,2629610504192,590566522880,4
2,2629644058624,590566522880,4
1,2629644058624,590566785024,6
2,2629778276352,590566785024,6
1,2629778276352,590567833600,2
2,2629778341888,590567833600,0
1,2629778341888,590836269056,5
2,3729289969664,590836269056,6
1,3729289969664,590836277248,2
2,3729289970176,590836277248,4
1,3729289970176,590836279296,0
2,3729292067328,590836279296,3
1,3729292067328,590836280320,3
2,3729292067336,590836280320,4
1,3729292067336,590836280336,2
2,3729292067340,590836280336,1
1,3729292067340,659555757072,1
2,3729828938252,659555757072,0
1,3729828938252,659555773456,0
2,3729828938380,659555773456,0
1,3729828938380,659555773457,5
2,3738418872972,659555773457,5
1,3738418872972,659622882321,5
2,3738419397260,659622882321,5
2,2697239461888,1136555720704,4
1,2697239461888,1686311534592,4
2,2701534429184,1686311534592,1
1,2701534429184,1686315728896,1
2,2701534461952,1686315728896,3
1,2701534461952,1686332506112,0
2,2701802897408,1686332506112,1
1,2701802897408,1686332506368,0
2,2701804994560,1686332506368,4
1,2701804994560,1686366060800,3
2,2701805125632,1686366060800,0
1,2701805125632,1686366077184,4
2,2701805387776,1686366077184,4
1,2701805387776,1686366079232,3
2,2701805388800,1686366079232,6
1,2701805388800,1686500296960,1
2,2701805388802,1686500296960,5
1,2701805388802,1695090231552,5
1,142807662592,2817498546176,1
2,143344533504,2817498546176,2
1,143344533504,2817506934784,5
2,1242856161280,2817506934784,4
1,1242856161280,2817540489216,2
2,1242856226816,2817540489216,5
1,1242856226816,2826130423808,3
2,1517734133760,2826130423808,6
1,1517734133760,2843310292992,6
2,1517868351488,2843310292992,6
1,1517868351488,2843311341568,3
1,211795836928,2783182848000,1
2,212332707840,2783182848000,0
1,212332707840,2783182864384,0
2,212332707968,2783182864384,4
1,212332707968,2783182866432,4
2,212332707984,2783182866432,0
1,212332707984,2783182866433,3
2,487210614928,2783182866433,5
1,487210614928,3882694494209,3
1,3062311682048,156901572608,5
2,1376537018368,42949672960,4
1,1376537018368,592705486848,5
2,1376604127232,592705486848,2
1,1376604127232,730144440320,2
2,1377677869056,730144440320,2
1,1377677869056,730152828928,4
2,1381972836352,730152828928,3
1,1381972836352,730169606144,3
2,1381972967424,730169606144,2
1,1381972967424,730169671680,4
2,1382006521856,730169671680,4
1,1382006521856,730169933824,2
2,1382006522368,730169933824,5
1,1382006522368,730170458112,6
2,3581029777920,730170458112,0
1,3581029777920,730438893568,0
2,3581031875072,730438893568,3
1,3581031875072,730438894592,0
2,3581031891456,730438894592,2
1,3581031891456,730438894596,1
2,3649751368192,730438894596,6
1,3649751368192,747618763780,5
2,3649751372288,747618763780,6
1,3649751372288,747752981508,1
1,0,0,3
2,274877906944,0,0
1,274877906944,34359738368,3
2,277025390592,34359738368,3
1,277025390592,34376515584,4
2,826781204480,34376515584,2
1,826781204480,171815469056,4
2,831076171776,171815469056,2
1,831076171776,172889210880,2
2,831084560384,172889210880,3
1,831084560384,172889341952,1
2,899804037120,172889341952,4
1,899804037120,172922896384,3
2,899804038144,172922896384,2
1,899804038144,172922961920,4
2,899804300288,172922961920,6
1,899804300288,2371946217472,6
2,916984169472,2371946217472,0
1,916984169472,2372214652928,0
2,916986266624,2372214652928,0
1,916986266624,2372214669312,5
2,2016497894400,2372214669312,5
2,2629056856064,653103464448,4
1,2629056856064,657398431744,5
2,3728568483840,657398431744,6
1,3728568483840,657532649472,4
2,3728602038272,657532649472,4
1,3728602038272,657532911616,3
2,3730749521920,657532911616,1
1,3730749521920,657537105920,0
2,3730751619072,657537105920,2
1,3730751619072,658610847744,3
2,3730768396288,658610847744,3
1,3730768396288,658610978816,1
2,3730768429056,658610978816,2
1,3730768429056,658619367424,2
2,3730768494592,658619367424,0
1,3730768494592,658619383808,5
2,3739358429184,658619383808,3
1,3739358429184,658619384832,1
2,3739358429440,658619384832,2
1,3739358429440,658619385344,2
2,3739358429444,658619385344,6
1,3739358429444,658620433920,4
2,3739358431492,658620433920,4
1,3739358431492,658620433936,0
2,3739358431620,658620433936,0
1,3739358431620,658620433937,1
2,3739358431622,658620433937,3
1,3739358431622,658620433945,6
2,3739358439814,658620433945,6
1,3739358439814,658620434009,5
2,3739425548678,658620434009,5
