player,board1,board2,action
2,2633360343040,1755584659456,2
1,2633360343040,1755584724992,3
2,2633360344064,1755584724992,6
1,2633360344064,1755718942720,6
2,2633361392640,1755718942720,4
1,2633361392640,1755752497152,4
2,2633361654784,1755752497152,4
2,2633361655296,1755752499200,3
2,2633365849600,1755752499208,1
1,2633365849600,1755752531976,1
2,2633365849856,1755752531976,6
1,2633365849856,1755752540168,6
2,2633365849920,1755752540168,0
1,2633365849920,1756020975624,4
2,2633365849936,1756020975624,0
1,2633365849936,1756023072776,0
2,2633365866320,1756023072776,0
1,2633365866320,1756023072904,0
2,2633365866321,1756023072904,1
1,2633365866321,1756023072906,2
2,2633365866325,1756023072906,5
1,2633365866325,1764613007498,5
1,554050781184,68753031168,1
2,554587652096,68753031168,4
1,1654099279872,343631200256,2
2,1791538233344,343631200256,2
1,1791538233344,344704942080,5
1,1800128167936,379064680448,1
2,1800132362240,379064680448,1
1,1800132362240,379064713216,4
2,1800132364288,379064713216,5
1,1800132364288,379131822080,5
2,1800132888576,379131822080,5
1,1800132888576,379131826176,1
1,1800132888832,379140214784,2
2,1800132954368,379140214784,5
1,1800132954368,379140214816,0
2,1800401389824,379140214816,0
1,1800401389824,379142311968,6
1,3999424645376,381289795616,3
2,3126803300352,1112698519552,2
2,3126803824640,1250137473024,3
2,3126820601856,1252284956672,2
2,1277215899648,2817507000320,4
2,1277216161792,2817540554752,1
1,1277216161792,2817544749056,1
2,1277216194560,2817544749056,0
1,1277216194560,2817813184512,2
1,1277216195072,2817813184516,0
1,1277218292224,2817813200900,6
2,1294398161408,2817813200900,1
2,1294532379136,2817813201156,6
1,1294532379136,2817814249732,6
1,1294532387328,2817814249796,5
2,1303122321920,2817814249796,0
1,1303122321920,2817814249924,5
2,1303189430784,2817814249924,5
1,1303189430784,2817814774212,5
2,1303189434880,2817814774212,0
1,1303189434880,2817814774213,1
2,1303189434882,2817814774213,3
1,1303189434882,3092692681157,3
2,2671469658112,1168835608576,3
1,2671473852416,1170999869440,2
2,2672547594240,1170999869440,1
1,2672547594240,1170999902208,4
1,3222303408128,1175294869504,4
2,3222336962560,1175294869504,3
1,3222336962560,1175295000576,3
2,3222336963584,1175295000576,5
1,3222336963584,1175295004672,5
1,3222336963616,1175295004680,1
2,3222336963872,1175295004680,1
1,3222336963872,1175295004682,0
1,3222605399328,1175303393290,2
2,80266395648,1546190323712,4
2,3607772528640,688268509184,2
1,3607772528640,688276897792,2
2,3607772594176,688276897792,3
2,3612067561472,690424381440,3
1,3612067561472,690441158656,2
2,3612067561984,690441158656,4
1,3612067561984,690474713088,1
2,3680787038720,690474713088,0
1,3680787038720,690743148544,5
2,3689376973312,690743148544,1
1,1563636531200,2823943094272,2
1,1564710273024,2823976648704,4
1,1564718923776,2824127643648,2
2,2199023255552,0,3
1,2199023255552,274877906944,3
2,2201170739200,274877906944,3
1,2201170739200,274894684160,3
2,2201170870272,274894684160,6
1,2201170870272,292074553344,2
1,2338609823744,293148295168,2
2,2338618212352,293148295168,2
2,2338618212864,293148360704,0
2,3438129840640,327508099072,5
1,3438129840640,336098033664,6
1,3438264058368,336165142528,6
1,3438265106944,336165666816,5
2,3438265111040,336165666816,3
1,3438265111040,336165667840,0
1,3438533546496,336167764992,0
2,3438533562880,336167764992,6
2,3438533562888,336167773184,5
1,3438533562892,336167773344,6
2,3438533562956,336167773344,0
2,3988289376844,336167773345,1
1,3988289376844,404887250081,1
2,3988826247756,404887250081,4
1,3988826247756,409182217377,1
1,3988830442060,409182250145,1
2,3988830442316,409182250145,1
1,3988830442316,409182250147,4
2,3988863996748,409182250147,4
1,910537261056,3436644925440,2
2,911611002880,3436644925440,2
1,911611002880,3436653314048,2
2,911611068416,3436653314048,4
1,911611068416,3440948281344,0
2,945970806784,3440948281344,4
1,945970806784,3440981835776,4
2,945971068928,3440981835776,1
1,945971068928,3440981868544,6
2,945972117504,3440981868544,5
1,945972117504,3449571803136,4
2,945972119552,3449571803136,5
1,945972119552,3449638912000,5
1,945972643840,3449907347456,1
1,945972644096,3449907351552,5
1,945972644128,3452054835200,3
2,137438953472,0,3
1,137438953472,274877906944,3
1,139586437120,343597383680,3
2,139603214336,343597383680,3
1,139603214336,343597514752,1
2,140140085248,343597514752,2
1,140140085248,344671256576,1
2,140144312320,1444182884352,1
2,689900126208,1444182884608,2
1,689900126208,1444191273216,3
1,689900127232,1444191273218,2
1,689900192768,3643214528770,5
2,698490127360,3643214528770,6
2,698624345088,3660394397954,2
1,698624345088,3660394398466,5
2,698691453952,3660394398466,5
2,702986421248,3660394922754,4
1,824633720832,103079215104,5
2,1925219090432,240518168576,6
1,1925219090432,2439541424128,3
2,1927366574080,2439541424128,4
2,1927635009536,2443836391424,1
1,1927635009536,2444373262336,3
2,1927651786752,2444373262336,3
2,1936241721344,2444373393408,2
2,2370830336000,344671125504,3
1,2370830336000,346818609152,1
2,2371367206912,346818609152,1
2,3470878834688,346822803456,2
1,3471147270144,346822901760,1
2,3471147270400,346822901760,5
1,3471147270400,355412836352,5
2,3471214379264,355412836352,2
1,3471214379264,355412836864,6
2,3488394248448,355412836864,2
1,3488394248448,355412836868,6
2,3488528466176,355412836868,6
2,3488545243392,355413885444,3
1,3488545243392,355414016516,1
2,3488545243394,355414016516,0
1,3488545243394,355416113668,0
2,3488545259778,355416113668,4
1,3488545259778,905171927556,5
2,3488545784066,905171927556,4
2,274877906944,0,3
1,274877906944,2147483648,3
2,274894684160,2147483648,3
1,274894684160,2147614720,0
2,309254422528,2147614720,1
1,309254422528,70867091456,1
2,309791293440,70867091456,1
1,309791293440,70871285760,1
1,309791326208,2269894541312,6
2,326971195392,2269894541312,6
1,326971195392,2270028759040,6
2,326972243968,2270028759040,3
1,326972243968,2270028760064,0
2,327240679424,2270028760064,4
1,327240679424,2819784573952,0
2,327242776576,2819784573952,0
2,327242776832,2819784590336,4
1,327242776832,2824079557632,3
2,327242776840,2824079557632,4
1,327242776840,2824113112064,4
2,327243038984,2824113112064,6
1,327243038984,2824113120256,0
2,327243039112,2824113120256,4
2,464681992584,2824113122304,5
1,464681992584,3923624750080,5
2,473271927176,3923624750080,5
1,473271927176,3923691858944,0
2,473271927177,3923691858944,5
1,588410519552,1237219016704,4
1,588444073984,1237219278848,2
2,589517815808,1237219278848,2
2,2797131005952,1305947144192,5
1,2797131005952,1306014253056,2
2,2797131071488,1306014253056,6
1,2797131071488,1323194122240,0
1,2797133168640,1323194124288,0
2,2797133185152,1323730995200,0
1,2797133185152,1323730995201,1
1,2797137379456,1323730995713,3
2,2336462209024,34359738368,2
1,2336462209024,35433480192,2
2,2336470597632,35433480192,2
1,2336739033088,104153022464,3
2,2611616940032,104153022464,0
1,2611616940032,104155119616,4
2,3161372753920,104155119616,5
1,3161372753920,1203666747392,3
2,3163520237568,1203666747392,3
1,3163520237568,1203683524608,4
2,3167815204864,1203683524608,3
1,3167815204864,1203683655680,5
2,3176405139456,1203683655680,6
2,3176942010368,1220863524864,5
1,3176942010368,1220930633728,6
2,3177076228096,1220930633728,5
1,3177076228096,1220931158016,3
2,3177076229120,1220931158016,0
1,3177076229120,1220931174400,6
2,3177077277696,1220931174400,0
1,3177077277696,1220931174528,0
2,3177077277697,1220931174528,5
2,3177077277729,1220931178624,3
1,3177077277729,1220931178632,1
2,3177081472033,1220931178632,1
2,1683627180032,343597383680,3
2,1685237792768,483183820800,3
2,1685241987072,483200598016,3
1,2765958938624,1138166333440,4
2,2765992493056,1138166333440,2
1,2765992493056,1275605286912,2
2,2767066234880,1275605286912,2
1,2767066234880,1275613675520,2
2,2767066300416,1275613675520,4
1,2767066300416,1275613937664,3
2,3041944207360,1275613937664,3
1,3041944207360,1277761421312,5
2,3050534141952,1277761421312,6
1,3050534141952,1277895639040,6
2,3050535190528,1277895639040,5
1,3050535192576,1277962756096,6
2,3050535192640,1277962756096,2
2,3119254669392,1278231192064,5
1,3119254669392,1278231716352,3
2,3119271446608,1278231716352,3
1,3119271446608,1278231847424,1
2,3119808317520,1278231847424,1
2,3119808318544,1278236041728,0
1,3119808318544,1278238138880,0
2,3119808334928,1278238138880,1
1,3119808334928,1278238171648,0
2,3119808335056,1278238171648,3
2,1580824788992,590021132288,3
2,3848290697216,412316860416,4
2,3917010173952,416611827712,3
1,3917010173952,418759311360,5
1,3926136979456,453186158592,1
2,3926141173760,453186158592,1
1,3926141173760,453186191360,4
2,3926174728192,453186191360,4
1,3470341963776,347087044608,1
2,3470878834688,347087044608,1
1,3470878867456,896847052800,4
2,3475173834752,896847052800,2
1,3475173834752,896847118336,4
2,3475207389184,896847118336,4
1,3475207389184,896847380480,3
2,3475224166400,896847380480,3
1,3475224166400,896847511552,3
2,3475224167424,896847511552,3
1,3475224167424,896847511560,2
2,3475224167936,896847511560,0
1,3475224167936,896849608712,0
2,3475224184320,896849608712,1
1,3475224184320,896849608968,2
2,3475224184324,896849608968,6
2,3475224184326,914029478152,6
1,3475224184326,914163695880,4
2,3475224186374,914163695880,6
1,3475224194566,914164744520,0
1,3475224194694,914164744521,4
1,3475224194710,922754679113,5
1,1511828488192,2241972928512,4
1,309237645312,139586437120,3
2,309254422528,139586437120,2
2,309262811136,140660178944,3
1,309262811136,140660310016,2
2,309262876672,140660310016,5
1,309262876672,1240171937792,0
2,309531312128,1240171937792,0
2,2508554567684,1240174035456,5
1,2508554567684,1248763970048,0
1,2508554584068,1248763971072,0
2,2508554584196,1248763971072,4
1,2508554584196,1798519784960,0
2,2508554584197,1798519784960,4
1,2371096674304,2001991630848,0
2,3609114705920,697999294464,5
1,3609114705920,697999818752,5
2,3609114710016,697999818752,4
1,3609114710016,702294786048,6
1,3626294579200,702429003776,4
2,3626328133632,702429003776,2
1,3626328133632,702437392384,4
1,3626328395776,771156869120,3
1,2267742732288,275414777856,3
2,2269890215936,275414777856,3
1,2269890215936,275431555072,3
2,2269890347008,275431555072,1
1,2269890347008,275435749376,4
2,2819646160896,275435749376,1
1,2819646160896,275435782144,1
2,2819646161152,275435782144,6
1,2819646161152,292615651328,6
2,2819780378880,292615651328,3
1,2819780378880,292615652352,6
1,2819781427456,292615652354,0
2,2854141165824,292615652354,6
2,3953652793600,292615660546,5
2,3953652793664,301205595138,0
2,3958014869824,301476127746,0
1,3958014869824,301476144130,0
2,3958014869952,301476144130,2
2,3959088611776,438915097602,2
2,1099511627776,0,3
1,1099511627776,274877906944,3
1,1101675888640,3023656976384,2
2,1239114842112,3023656976384,2
1,1239114842112,3024730718208,3
2,1239114973184,3024730718208,3
1,1239114973184,3024730719232,2
2,1239123361792,3024730719232,2
1,1239123361792,3024730784768,0
2,1273483100160,3024730784768,6
1,1273483100160,3041910653952,2
2,1273483100672,3041910653952,3
2,1273617318400,3041910653960,5
1,1273617318400,3050500588552,5
2,1273684427264,3050500588552,5
2,1273684427268,3050501112840,6
1,1273684427268,3050502161416,5
2,1342403908100,3050770596872,1
2,1346698875396,3051307467784,1
1,34359738368,2199023255552,3
2,309237645312,2199023255552,3
1,309237645312,2201170739200,3
1,309254422528,2269890215936,1
2,310059728896,2269890347008,1
1,310059728896,2269894541312,1
2,310059761664,2269894541312,0
1,310059761664,2269896638464,6
2,327239630848,2269896638464,6
1,327239630848,2270030856192,6
2,327240679424,2270030856192,4
1,327240679424,2819786670080,3
2,327240680448,2819786670080,1
1,327240696832,3919298298112,6
2,327240705024,3919298298112,3
1,327240705024,3919298298120,1
2,327240705026,3919298298120,6
1,327240705026,3919298298184,0
2,327240705154,3919298298184,0
1,327240705154,3919298298185,4
1,331535672450,3919331852617,5
1,340125607042,4056770806089,5
1,2473901162496,1236950581248,3
2,2476048646144,1236950581248,3
1,2476048646144,1236967358464,3
2,2476048777216,1236967358464,5
1,2476048777216,1245557293056,5
2,2476115886080,1245557293056,2
1,2476115886080,1246631034880,0
2,2510475624448,1246631034880,2
1,2510475624448,1246639423488,2
2,2510475689984,1246639423488,5
1,2510475689984,1246639947776,3
2,2510475691008,1246639947776,1
1,2510475691008,1315359424512,6
2,2527655560192,1315359424512,2
1,2527655560192,1315359425024,0
2,2527923995648,1315359425024,0
1,2527923995648,1315361522176,0
2,2527924012032,1315361522176,3
2,2527924016128,1315361522184,0
1,2527924016129,1315361522316,5
2,2527924016161,1315361522316,1
1,2527924016161,1315898393228,1
1,1443645882368,2791728742400,3
2,1445793366016,2791728742400,3
1,1445793366016,2791745519616,3
2,1445793497088,2791745519616,5
1,1445793497088,2791812628480,0
2,1446061932544,2791812628480,5
2,1446061936640,2791813152768,3
2,1583500890112,2791813153792,2
1,1583500890112,2792886895616,2
2,1583509278720,2792886895616,2
1,1583509278720,2792886961152,0
2,1583511375872,2792886961152,3
1,1583511375872,2792886961160,5
2,1583511375904,2792886961160,1
1,1583511375904,2792891155464,4
1,1587806343200,2792924709896,4
2,1587806605344,2792924709896,4
1,1587806605344,2792924711944,4
1,1587806605360,2792924744712,0
2,1587806621744,2792924744712,0
1,1587806621744,2792924744840,1
2,1587806622000,2792924744840,2
2,1587806622004,2792924745352,0
1,1587806622006,2810104614537,6
1,1587940839734,2810105663113,6
2,1587940847926,2810105663113,6
1,2543291727872,704379879424,3
1,2545439211520,704396656640,3
2,2545439342592,704396656640,4
2,2545472897024,708691623936,0
2,2545472905216,743051362304,2
1,2545472937984,744125104192,5
2,3644984565760,744125104192,5
1,3644984565760,752715038784,2
2,3644992954368,752715038784,2
1,3644992954368,752715104320,1
2,3644992954624,752715104320,0
1,3644992954624,752983539776,3
2,3644992955648,752983539776,0
1,3644993217792,752985636936,4
1,2440078295040,277312700416,3
2,2440078426112,277312700416,0
1,2440078426112,277312716800,0
2,2440078426240,277312716800,1
1,2440078426240,277316911104,3
2,2440078427264,277316911104,2
2,1376537018368,687194767360,5
1,1376537018368,695784701952,3
2,1376553795584,695784701952,3
1,1376553795584,695784833024,5
2,1376620904448,695784833024,2
1,1376620904448,696858574848,2
1,1376629293056,696859099136,2
2,1376629358592,696859099136,0
1,1376629358592,731218837504,4
2,1649267441664,68719476736,3
1,1649267441664,343597383680,3
2,1651414925312,343597383680,3
1,1651414925312,343614160896,3
1,1651415056384,377973899264,2
2,1788854009856,377973899264,2
1,1788854009856,379047641088,2
1,1788862398464,387637575680,2
2,1788862464000,387637575680,0
1,1788862464000,387906011136,3
2,1788862465024,387906011136,2
1,1788862465024,387906011648,3
2,1788862465032,387906011648,4
1,1788862465032,392200978944,2
1,1788862465036,392737849856,5
2,1788929573900,392737849856,5
2,1788963128332,392738374144,4
2,1477468749824,2353642078208,3
1,1477468749824,2355789561856,3
1,1477485527040,2355923779584,6
2,1477486575616,2355923779584,5
1,1477486575616,2364513714176,5
2,1477553684480,2364513714176,1
1,1477553684480,2365050585088,2
2,1478627426304,2365050585088,2
1,1478627426304,2365058973696,2
2,1478627491840,2365058973696,0
1,1478627491840,2365327409152,3
2,1478627622912,2365327409152,2
1,1478627622912,2365327409664,6
2,1478627631104,2365327409664,2
1,1478627631104,2365327409668,0
2,1478629728256,2365327409668,0
1,1478629728256,2365327426052,3
2,1478629729280,2365327426052,3
1,1478629729280,2365327426060,5
1,1478630253568,2365327426124,0
2,1478630253696,2365327426124,0
1,1478630253696,2365327426125,1
2,1478634448000,2365327426125,1
2,1478634452096,2365327458893,4
2,309774516224,618475290624,3
1,309774516224,620622774272,3
2,309791293440,620622774272,3
1,309791293440,620622905344,1
2,309795487744,620622905344,1
1,309795487744,620622938112,0
2,310063923200,620622938112,6
1,310063923200,2819646193664,6
2,327243792384,2819646193664,6
1,327243792384,2819780411392,6
2,327244840960,2819780411392,3
1,327244840960,2819780412416,6
2,1426756476928,2957219365888,5
2,1426758574080,2965809300480,0
1,1426758574080,2965809316864,0
1,1426758574208,2965876425728,3
1,1426758574216,2970171393024,0
2,618475290624,274877906944,3
2,755914244096,277025390592,2
1,755914244096,278099132416,4
1,760209211392,2477122387968,4
2,760242765824,2477122387968,4
1,760242765824,2477122650112,3
2,760259543040,2477122650112,2
1,760259543040,2477131038720,2
2,760259608576,2477131038720,5
1,760259608576,3576642666496,3
1,760259739648,3576642668544,1
1,760796610560,3593822537728,1
2,760800804864,3593822537728,0
1,760800804864,3628182276096,1
2,2559800508416,1238024323072,2
1,2559800508416,1238032711680,2
2,2559800573952,1238032711680,3
1,2594177089536,1790204444672,1
2,2594713960448,1790204444672,3
1,2594713960448,1790204575744,4
2,2599008927744,1790204575744,4
1,2599008927744,1790238130176,3
1,2599008928768,1790238130688,5
2,2607598863360,1790238130688,6
1,2607598863360,1790372348416,6
2,2607599911936,1790372348416,5
1,2607599911936,1790439457280,5
2,2607600436224,1790439457280,6
1,2607600436224,1790439465472,3
2,2607600436232,1790439465472,2
2,2607600436296,1790439465476,0
2,2607604630600,1790441562628,1
2,69256347648,274877906944,3
1,69256347648,277025390592,3
1,69273124864,414464344064,4
1,619028938752,2613487599616,3
2,619029069824,2613487599616,4
2,619029070848,2617782566912,3
1,619029070848,2617782566920,6
2,636208940032,2617782566920,6
1,636208940032,2617916784648,2
1,637282681856,2617920978952,4
2,637316236288,2617920978952,4
1,637316236288,2617921241096,2
2,637324657664,2617921243144,0
1,637324657664,2652280981512,6
2,637325706240,2652280981512,0
2,637325706256,2652549416968,6
1,637325706256,2652549425160,6
2,637325706320,2652549425160,0
1,637325706320,2652551522312,0
2,637325722704,2652551522312,2
1,637325722704,2652551587848,2
1,637325723216,2652551588104,1
1,172872433664,1168767975424,1
1,172876627968,1168768008192,2
2,172885016576,1168768008192,2
1,172885016576,1168768073728,3
2,447762923520,1168768073728,5
1,447762923520,1177358008320,5
1,447830032384,1177358008832,5
2,447830556672,1177358008832,5
1,447830556672,1177358012928,0
2,448098992160,1727113826816,6
1,448098992160,3926137082368,6
2,465278861344,3926137082368,1
1,465278861344,3926137082624,2
1,465278861348,3928284566272,0
2,465280958500,3928284566272,6
2,2508260900864,1649267441664,3
1,2508260900864,1651414925312,3
2,2508277678080,1651414925312,1
1,2508277678080,1720134402048,4
2,2512572776448,1737314271232,4
2,2512706994176,1737347825664,6
2,2512706995200,1737348874240,3
1,2512706995200,1737348874248,1
2,2513243866112,1737348874248,6
2,2513248060416,1737348882440,1
1,2513248060416,1737348915208,4
2,2513248322560,1737348915208,0
1,2513248322560,1737617350664,5
2,2521838257152,1737617350664,5
2,2521838259200,1737684459528,5
1,2551747444736,1134209007616,0
2,2551747461120,1134209007616,1
1,2551747461120,1134213201920,3
2,2553894944768,1134213201920,2
1,2553894944768,1271652155392,3
2,2553911721984,1271652155392,3
1,2553911721984,1271652286464,1
2,2553911754752,1271652286464,3
1,2553911754752,1271652287488,6
2,2571091623936,1271652287488,5
1,2571091623936,1271652811776,1
2,2571091624192,1271652811776,5
1,2571091624192,1271652815872,5
2,2572165366048,1271787033600,2
1,2572165366048,1271795422208,2
1,2572165431584,1271795422216,6
2,2572166480160,1271795422216,1
1,2572166480160,1271795422218,6
2,2572166488352,1271795422218,2
1,2572166488352,1271795422730,2
2,2572166488356,1271795422730,6
1,2572166488356,1271795422794,4
2,3121922302244,1271795422794,4
1,3121922302244,1276090390090,4
2,3121955856676,1276090390090,4
1,3121955856676,1276090652234,4
1,3121955858724,1276090652362,0
1,1099511627776,34359738368,3
1,1374389534720,103079215104,4
1,1924145348608,103347650560,2
1,723165118464,3371553521664,0
2,723433553920,3371553521664,2
1,723433553920,3371561910272,4
2,723467108352,3371561910272,0
1,723467108352,3371564007424,6
2,740646977536,3371564007424,1
1,740646977536,3371564040192,1
2,740646977792,3371564040192,6
2,749236912384,3371698257920,4
1,749236912384,3371698520064,2
2,749236978432,3371698536448,0
1,749236978432,3371698536576,0
2,749236978433,3371698536576,6
2,749236978435,3371699585152,5
2,749237502723,3371766694016,3
2,2199023255552,0,3
1,2199023255552,274877906944,3
2,2201170739200,274877906944,3
1,2201170739200,274894684160,3
2,2201170870272,274894684160,6
2,2235530608640,292074553344,0
1,2235530608640,292342988800,2
2,2372969562112,292342988800,0
2,2372969563136,292345085952,6
1,2372969563136,292479303680,0
2,2372969579520,292479303680,5
1,2372969579520,1391990931456,6
2,2372970628096,1391990931456,2
1,2372970628096,1393064673280,2
2,2372979016704,1393064673280,2
1,2372979016704,1393064738816,0
1,2372979016832,1393064747008,2
1,2372979017344,1393064747009,1
2,2441698494080,1393064747009,1
1,2441698494080,1393601617921,1
2,2441702688384,1393601617921,3
1,2441702688384,1393601617929,1
1,378544324608,2755492052992,2
1,687194767360,279172874240,4
2,687228321792,279172874240,3
2,687245099008,281320357888,3
1,687245099008,281320488960,2
2,688318840832,281320488960,2
1,688318840832,281328877568,4
1,688319102976,1380840505344,1
2,1099511627776,0,3
1,1099511627776,274877906944,3
2,1101659111424,274877906944,3
1,1101659111424,274894684160,3
2,1101659242496,274894684160,5
1,1101659242496,283484618752,2
2,1239098195968,283484618752,2
1,1239098195968,284558360576,2
2,1239106584576,284558360576,0
1,1239106584576,318918098944,2
1,1239106650112,868673912832,1
1,1307826126848,868673913856,4
1,1312121094144,868707468288,4
2,1312121356288,868707468288,4
1,1312121356288,868707470336,3
2,1312121356296,868707470336,2
2,1312658227224,868711665152,1
1,1312658227224,868711697920,1
2,1312658227480,868711697920,2
1,1312658227480,868711697924,5
2,1312725336344,868711697924,5
1,1312725336344,868712222212,5
2,1312725340440,868712222212,5
1,1312725340440,868712222244,6
2,3511748595992,868712222244,1
1,3511748595992,868712222246,0
1,3512151249176,885894188582,0
2,3512151265560,885894188582,0
1,3512151265560,885894188710,0
2,3512151265561,885894188710,6
1,3512151265561,885895237286,6
1,588678955008,1580547964928,4
2,588712509440,1580547964928,4
1,588712509440,1580548227072,2
1,589786251264,1580548229120,3
2,591933734912,1580548229120,3
1,591933734912,1580565006336,1
1,355408543744,1271385817088,1
2,355945414656,1271385817088,0
1,355945414656,1271654252544,2
2,355945480192,1271654252544,1
1,355945480192,1271658446848,0
2,355947577344,1271658446848,2
1,355947577344,1271658447360,1
2,355947610112,1271658447360,0
2,2554970865664,1271658463744,5
1,2554970865664,1271658988032,5
2,2554970869760,1271658988032,1
1,2554970869760,1271658988288,0
2,2554970869888,1271658988288,1
2,2572150739072,1271658988290,2
1,2572150739072,1271658988294,4
2,3121906552960,1271658988294,4
1,3121906552960,1275953955590,4
2,3121940107392,1275953955590,4
1,34359738368,2199023255552,3
2,858993459200,3298534883328,3
1,858993459200,3300682366976,3
1,859010236416,3369401843712,1
2,859547107328,3369401843712,3
1,859547107328,3369401974784,5
2,868204150784,3373696942080,4
1,868204150784,3373730496512,5
2,868204675072,3373730496512,5
2,868204676096,3373730500608,1
1,868204676096,3373734694912,1
2,868204708864,3373734694912,3
1,868204708864,3373734694920,1
2,868204709120,3373734694920,6
1,868204709120,3390914564104,5
2,868204709152,3390914564104,1
2,868338926880,3390914564106,4
1,868338926880,3390914826250,4
2,868338928928,3390914826250,0
2,868338928944,3391183261706,0
1,868338928944,3391185358858,6
1,868339977520,3391185375242,0
2,868339977648,3391185375242,0
1,868339977648,3391185375243,2
1,1005778931184,3392259125259,2
2,1005787319792,3392259125259,2
1,1005787319792,3392259190795,2
1,3312501915648,1013679390720,3
1,3298534883328,85899345920,3
2,3573412790272,85899345920,4
1,3573412790272,635655159808,3
1,3575560273920,644245094400,5
2,3575627382784,644245094400,3
1,3575627382784,644261871616,5
1,3575627907072,644396089344,6
2,3575628955648,644396089344,4
1,3575628955648,648691056640,4
2,3575662772224,683050795008,6
1,3575662772224,683050803200,2
1,2405986992128,310321872896,1
2,2405991186432,310321872896,1
1,2405991186432,310321905664,3
2,2408155447296,327501774848,2
1,2408155447296,327501840384,2
2,2408155447808,327501840384,3
1,2408155447808,327501971456,0
2,2408155464192,327501971456,6
1,2408155464192,327636189184,2
2,2408155464196,327636189184,6
1,2408155464196,327637237760,6
2,2408155472388,327637237760,3
1,2408155472388,327637238784,5
2,3507667100164,327637238784,3
1,3507667100164,327637238792,5
1,3516257034756,327637238920,5
1,3926174728192,453186453504,0
1,3926443163648,454260195328,2
2,3926451552256,454260195328,5
1,3926451552256,454260719616,3
2,68719476736,0,3
1,68719476736,274877906944,3
2,70866960384,274877906944,3
1,70866960384,274894684160,3
1,70867091456,274894685184,1
1,71403962368,309254423552,4
1,621159776256,309258617856,1
2,621159809024,309258617856,1
1,621159809024,309258618112,4
2,762893729792,2508281873664,3
1,762893729792,2508281873672,2
2,571230650368,2267742732288,4
1,571230650368,2267776286720,2
1,708669603840,2267776548864,2
2,709743345664,2267776548864,3
1,709743345664,2542654455808,3
2,711890829312,2542654455808,1
1,711890831360,2543325544448,1
2,711895025664,2543325544448,1
1,711895025664,2543325577216,0
2,746254764032,2543325577216,1
1,746254764032,2543325577472,6
2,746255812608,2543325577472,1
1,746255812608,2543325577474,4
2,746255812624,2543325577474,0
1,746255812624,2543594012930,0
1,746257909776,2543602401538,2
1,746257975312,2543602409730,3
2,746274752528,2543602409730,5
1,746274752528,3643114037506,5
2,3524020666368,833240563712,3
2,3524087775232,833240564736,3
1,446978588672,2754148040704,1
1,584115552256,1374389534720,3
2,586263035904,1374389534720,3
1,654982512640,1511845265408,3
2,654982643712,1511845265408,4
1,654982643712,1516140232704,1
2,655519514624,1516140232704,0
1,655519514624,1516408668160,4
2,655553069056,1516408668160,4
2,656626810880,1516408930304,2
1,656626810880,1516417318912,2
2,656626876416,1516417318912,2
1,656626876416,1516417319424,0
2,656628973568,1516417319424,1
1,656628973568,1516421513728,4
2,656628975616,1516421513728,6
1,656628975616,3715444769280,2
2,656628975620,3715444769280,3
1,656628975620,3715444770304,3
2,656628975628,3715444770304,4
1,656628975628,3715444770320,6
2,673808844812,3715444770320,6
1,673808844812,3715578988048,6
2,673809893388,3715578988048,6
1,673809893388,3715578996240,0
2,673809909772,3715578996240,1
2,673809909900,3715579029008,0
1,673809909900,3715579029009,6
2,673809909964,3715579029009,5
1,673809909964,3724168963601,5
1,673877018828,3724168963857,1
2,673877018830,3724168963857,5
1,673877018830,3724169488145,5
2,673877022926,3724169488145,5
1,0,0,3
1,274877906944,549755813888,3
2,277025390592,549755813888,3
1,277025390592,549772591104,3
1,277025521664,549772592128,4
1,281320488960,687211545600,2
2,282394230784,687211545600,4
1,282394230784,687245100032,2
2,282402619392,687245100032,2
2,282402619904,687245165568,3
1,282402619904,687245165576,4
2,282402882048,687245165576,2
1,282402882048,687245165580,6
1,2481426137600,755964642316,1
1,2285191036928,1546188226560,4
2,2834946850816,1546188226560,2
1,2834946850816,1547261968384,2
2,2834955239424,1547261968384,3
1,2834955239424,1549409452032,4
2,2839787077632,1549443006464,1
1,2839787077632,1549447200768,3
1,2839803854848,1549581418496,3
2,2839803985920,1549581418496,0
1,2839804248064,1549583517696,0
2,2839804264448,1549583517696,2
2,2839804264960,1549583583232,3
1,2839804264960,1549583584256,4
2,2839804264976,1549583584256,6
2,2839804264984,1549584632832,6
1,2839804264984,1549584641024,6
2,2839804265048,1549584641024,5
1,2839804265048,1558174575616,0
2,2839804265176,1558174575616,0
1,2839804265176,1558174575617,1
2,2839804297944,1558174575617,1
1,2839804297944,1558174575873,1
2,2839804297946,1558174575873,2
1,2839804297946,1558174575877,5
2,137438953472,0,3
1,137438953472,274877906944,3
2,139586437120,274877906944,3
1,139586437120,274894684160,3
2,139586568192,274894684160,2
1,139586568192,275968425984,2
2,139594956800,275968425984,0
1,139594956800,310328164352,2
2,139595022336,310328164352,2
1,139595022336,310328164864,1
2,208314499072,310328164864,6
1,208314499072,2509351420416,4
2,758070312960,2509351420416,3
1,758070312960,2509351421440,4
2,762365280256,2509351421440,6
1,763037417472,3626311353864,4
2,763070971904,3626311353864,0
1,274877906944,34359738368,3
1,414464344064,584383987712,3
2,414481121280,584383987712,3
1,414481121280,584384118784,0
1,414483218432,2783407374336,4
2,418778202112,2800587243520,2
1,487497678848,2801660986368,1
2,488034549760,2801660986368,6
